adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_IP_polyP	rpkm_adult_polyP	LTR_type2	species	log2RPKM_centered
int_As:50601	21.6390320095691	8.72782926389012	int	rnd-1_family-218	no_RT	Other	As	3571	LTR	12.1	2.44408548414733	6.05965612141393	non-autonomous	heligmosomoides_bakeri	-2.07534131820707
int_As:50625	0.959843283136024	1.12217364058036	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	224	LTR/Gypsy	28.5	5.00970375259091	4.28501465685725	non-autonomous	heligmosomoides_bakeri	-1.03991077125656
int_As:50626	1.41040916187084	0.718927473676641	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	1056	LTR/Gypsy	25.6	0.680802531890758	1.33561473662011	non-autonomous	heligmosomoides_bakeri	-3.91932775633782
LTR_As:50632	5.40740773597981	7.31055477986378	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	504	LTR/Pao	19.1	14.5050690076662	10.7289836031345	non-autonomous	heligmosomoides_bakeri	0.493849190203608
Undetermined_As:50644	56.4278074123046	56.35073370139	Undetermined	rnd-4_family-2970	N0.HOG0000010_OG0000006_n0	HC	As	785	LTR/Pao	30.5	71.7843741418981	71.8825572131269	non-autonomous	heligmosomoides_bakeri	2.80096186672175
LTR_As:50648	3.33108341246299	3.86497332318799	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	401	LTR/Pao	0.8	9.63833746430919	8.30694117821196	non-autonomous	heligmosomoides_bakeri	-0.0958517492132938
int_As:50649	296.545827950273	326.113769339905	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	9467	LTR/Pao	0.6	34.4474246688396	31.3241605524742	non-autonomous	heligmosomoides_bakeri	1.74168816038335
LTR_As:50650	7.36725419020084	5.43565583361231	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	401	LTR/Pao	1.5	13.5552514553923	18.3722049630944	non-autonomous	heligmosomoides_bakeri	0.396143907049437
int_As:50662	1.18446505426803	0.71846845693835	int	rnd-5_family-2825	N0.HOG0000009_OG0000005_n23	HC	As	107	LTR/Gypsy	15.9	6.71465847605935	11.069766862318	non-autonomous	heligmosomoides_bakeri	-0.617322041314736
int_As:50663	0.957930131314792	0.916582083030026	int	rnd-5_family-2825	N0.HOG0000009_OG0000005_n23	HC	As	439	LTR/Gypsy	19.5	2.08788629391805	2.18207319206103	non-autonomous	heligmosomoides_bakeri	-2.30259291882049
int_As:50664	0.738333185774308	0.307190548027212	int	rnd-5_family-2825	N0.HOG0000009_OG0000005_n23	HC	As	236	LTR/Gypsy	13.4	1.30165486452208	3.12853044819622	non-autonomous	heligmosomoides_bakeri	-2.98428909709259
Undetermined_As:50672	7.72994167229482	13.7682121640502	Undetermined	rnd-5_family-1746	N0.HOG0000026_OG0000015_n0	C	As	583	LTR/Gypsy	4.3	23.6161443637224	13.2589050982759	non-autonomous	heligmosomoides_bakeri	1.19706547667424
Undetermined_As:50673	2.59782346246673	3.06787866133561	Undetermined	rnd-5_family-1746	N0.HOG0000026_OG0000015_n0	C	As	446	LTR/Gypsy	4	6.87865170703052	5.82471628355769	non-autonomous	heligmosomoides_bakeri	-0.582510255626471
Undetermined_As:50674	252.060653413746	319.335882802178	Undetermined	rnd-5_family-1746	N0.HOG0000026_OG0000015_n0	C	As	4744	LTR/Gypsy	9.1	67.3136346547592	53.132515475073	non-autonomous	heligmosomoides_bakeri	2.70819078932476
LTR_As:50676	7.45812074082991	5.95371119184145	LTR	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	249	LTR/Pao	9.3	23.9104867142227	29.952292131847	non-autonomous	heligmosomoides_bakeri	1.21493552843699
LTR_As:50680	2.32516542113395	0.71632463837134	LTR	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	102	LTR/Pao	5.9	7.02279057226804	22.7957394228819	non-autonomous	heligmosomoides_bakeri	-0.55259165085885
int_As:50681	14.4577611202432	11.480862506464	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	1002	LTR/Pao	9.9	11.4579466132375	14.428903313616	non-autonomous	heligmosomoides_bakeri	0.153640551904304
int_As:50682	1.55485638817425	1.44249984983296	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	339	LTR/Pao	9.7	4.25516179891729	4.58659701526327	non-autonomous	heligmosomoides_bakeri	-1.27542207362865
int_As:50684	35.7997678010547	24.575843729287	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	2527	LTR/Pao	8	9.7253042062869	14.1669045512682	non-autonomous	heligmosomoides_bakeri	-0.0828926857145516
int_As:50688	2.16737860106304	2.04841890108905	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	1484	LTR/Pao	8.7	1.38033618671769	1.46049770961121	non-autonomous	heligmosomoides_bakeri	-2.8996163795576
Undetermined_As:50690	22.2086894569372	21.5887850726737	Undetermined	rnd-4_family-81	N0.HOG0000010_OG0000006_n0	HC	As	908	LTR/Pao	19.3	23.7761950139579	24.4589090935431	non-autonomous	heligmosomoides_bakeri	1.20680988516944
int_As:50692	1.26440651641303	3.49929244150951	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	531	LTR/Pao	35	6.59000459794634	2.38117988025052	non-autonomous	heligmosomoides_bakeri	-0.644356592013867
LTR_As:50709	31.6538257173476	62.338229456269	LTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	778	LTR/Pao	11.6	80.1262589412199	40.6861513076447	non-autonomous	heligmosomoides_bakeri	2.9595671505374
int_As:50710	159.408284740418	176.543328218207	int	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	3380	LTR/Pao	3	52.2317539107121	47.162214420242	non-autonomous	heligmosomoides_bakeri	2.34221918040021
int_As:50716	65.7768522253285	80.4216771175202	int	rnd-5_family-6178	N0.HOG0000095_OG0000081_n0	LC	As	731	LTR/Pao	34.8	110.015974168974	89.9820139881375	non-autonomous	heligmosomoides_bakeri	3.41693314224293
int_As:50718	66.6716493430428	50.5895419989078	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	3362	LTR/Pao	2.5	15.0474544910493	19.8309486445695	non-autonomous	heligmosomoides_bakeri	0.546811484563237
LTR_As:50722	2.23285524330618	3.22626930270589	LTR	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	254	LTR/Pao	5.9	12.7018476484484	8.79076867443376	non-autonomous	heligmosomoides_bakeri	0.302330402013295
int_As:50724	10.4442659682907	8.48165616253413	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	352	LTR/Pao	34.7	24.0956140981083	29.6712101371894	non-autonomous	heligmosomoides_bakeri	1.22606260095941
int_As:50730	179.291930839936	138.426423282885	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	6028	LTR/Gypsy	30.6	22.9639056540951	29.7431869342959	non-autonomous	heligmosomoides_bakeri	1.15666006455275
int_As:50743	3.43037398869676	2.7722734384406	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	931	LTR/Gypsy	11.3	2.97773731304038	3.68461223275699	non-autonomous	heligmosomoides_bakeri	-1.79041957448782
LTR_As:50744	0.51842196251524	1.22151157006803	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	136	LTR/Gypsy	11.5	8.98170272108847	3.811926194965	non-autonomous	heligmosomoides_bakeri	-0.197647091654511
int_As:50750	8.67051051771717	11.2395996736796	int	rnd-5_family-870	no_RT	Other	As	359	LTR/Gypsy	21.2	31.3080770854585	24.1518398822205	non-autonomous	heligmosomoides_bakeri	1.60382693318743
LTR_As:50753	3.17594590204787	5.17193088784575	LTR	rnd-5_family-870	no_RT	Other	As	315	LTR/Gypsy	22.5	16.4188282153833	10.0823679430091	non-autonomous	heligmosomoides_bakeri	0.672643199080073
int_As:50754	19.1808958990066	21.4114331806133	int	rnd-5_family-870	no_RT	Other	As	967	LTR/Gypsy	19	22.1421232477903	19.8354662864597	non-autonomous	heligmosomoides_bakeri	1.10408560240955
LTR_As:50758	16.591257987135	15.6786510249587	LTR	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	473	LTR/Gypsy	2.8	33.1472537525554	35.0766553639219	non-autonomous	heligmosomoides_bakeri	1.68618137916449
int_As:50759	296.184876427803	185.756230503188	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	6690	LTR/Gypsy	0.9	27.7662526910595	44.272776745561	non-autonomous	heligmosomoides_bakeri	1.43062451649519
Undetermined_As:50763	3.38522271562255	4.10145022343423	Undetermined	rnd-4_family-81	N0.HOG0000010_OG0000006_n0	HC	As	250	LTR/Pao	19.2	16.4058008937369	13.5408908624902	non-autonomous	heligmosomoides_bakeri	0.671498055702543
Undetermined_As:50764	10.4321460150738	14.9938728475735	Undetermined	rnd-4_family-81	N0.HOG0000010_OG0000006_n0	HC	As	447	LTR/Pao	26.8	33.5433397037437	23.3381342619101	non-autonomous	heligmosomoides_bakeri	1.70331836736277
LTR_As:50768	44.0811675152073	60.1441600087858	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	805	LTR/Pao	20.4	74.7132422469389	54.7592143046053	non-autonomous	heligmosomoides_bakeri	2.85865600138452
LTR_As:50784	2.15165453580682	1.2343480839279	LTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	284	LTR/Gypsy	1.1	4.34629607016867	7.57624836551696	non-autonomous	heligmosomoides_bakeri	-1.24484960942551
int_As:50785	9.71023878986735	5.92085128316304	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	7021	LTR/Gypsy	0.7	0.843305979655752	1.38302788632208	non-autonomous	heligmosomoides_bakeri	-3.6105079744872
LTR_As:50786	1.20330569909058	0.409098661563878	LTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	284	LTR/Gypsy	1.1	1.44048824494323	4.23699189820626	non-autonomous	heligmosomoides_bakeri	-2.83807817635723
int_As:50804	11.6396945489476	8.37342540336817	int	rnd-1_family-943	no_RT	Other	As	251	LTR/Gypsy	23.8	33.3602605711879	46.3732850555679	non-autonomous	heligmosomoides_bakeri	1.69542258851597
int_As:50808	125.054280234321	83.3007474797495	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	431	LTR/Pao	8.7	193.2731960087	290.149142074991	non-autonomous	heligmosomoides_bakeri	4.22986169795755
LTR_As:50810	57.5031760812931	21.4957292286639	LTR	rnd-1_family-218	no_RT	Other	As	412	LTR	27.4	52.1741000695726	139.570815731294	non-autonomous	heligmosomoides_bakeri	2.34062584217283
int_As:50817	10.5324750495593	7.94517839347993	int	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	1951	LTR/DIRS	3.4	4.07236206739104	5.39850079423849	non-autonomous	heligmosomoides_bakeri	-1.33877022894481
LTR_As:50824	4.00070319670176	8.749016323058	LTR	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	396	LTR/Gypsy	7.9	22.0934755632778	10.102785850257	non-autonomous	heligmosomoides_bakeri	1.10091242047566
int_As:50825	49.7275131129904	51.3902217212204	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	1987	LTR/Gypsy	7	25.8632218023253	25.0264283407098	non-autonomous	heligmosomoides_bakeri	1.32819403507314
int_As:50826	1.77989031420444	2.2323112971468	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	420	LTR/Gypsy	7.4	5.31502689796857	4.23783408143915	non-autonomous	heligmosomoides_bakeri	-0.954559070958618
int_As:50827	52.9042578690868	35.7942594431044	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	2820	LTR/Gypsy	8.5	12.6929998025193	18.7603751308819	non-autonomous	heligmosomoides_bakeri	0.301325100131832
LTR_As:50828	21.4802321042175	27.460802285895	LTR	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	376	LTR/Gypsy	8.3	73.0340486326994	57.1282768729188	non-autonomous	heligmosomoides_bakeri	2.82586123944525
int_As:50844	8.63503575494347	4.53936528708729	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	568	LTR/Gypsy	34.7	7.99184029416777	15.2025277375765	non-autonomous	heligmosomoides_bakeri	-0.366108310676725
int_As:50846	7.34469096896897	3.77629937538547	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	334	LTR/Gypsy	33.8	11.3062855550463	21.990092721464	non-autonomous	heligmosomoides_bakeri	0.134417070768018
int_As:50848	12.9917406436344	4.04331271390036	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	1167	LTR/Gypsy	13.6	3.46470669571582	11.1325969525573	non-autonomous	heligmosomoides_bakeri	-1.57190283746277
int_As:50860	1.92561367125422	1.53420425637175	int	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	675	LTR/Pao	23.6	2.27289519462482	2.8527609944507	non-autonomous	heligmosomoides_bakeri	-2.18010490219898
Undetermined_As:50862	35.8544391622117	24.4497725865975	Undetermined	rnd-5_family-1204	N0.HOG0000003_OG0000003_n0	C	As	2104	LTR/Gypsy	27.6	11.6206143472422	17.0410832520017	non-autonomous	heligmosomoides_bakeri	0.173978372794663
Undetermined_As:50864	50.2686354385785	41.48706767589	Undetermined	rnd-5_family-1204	N0.HOG0000003_OG0000003_n0	C	As	1083	LTR/Gypsy	34	38.3075417136565	46.416099204597	non-autonomous	heligmosomoides_bakeri	1.89492047859914
int_As:50866	10.7230350878582	11.9368609691786	int	rnd-5_family-8492	no_RT	Other	As	1606	LTR/Gypsy	33.4	7.43266560970026	6.67685870974982	non-autonomous	heligmosomoides_bakeri	-0.470756360177599
int_As:50868	2.00307105145146	1.12602691414366	int	rnd-5_family-8492	no_RT	Other	As	3128	LTR/Gypsy	25.8	0.359983028818305	0.640367983200595	non-autonomous	heligmosomoides_bakeri	-4.83863526555023
int_As:50870	41.3097736577994	27.8761541768894	int	rnd-5_family-8492	no_RT	Other	As	2116	LTR/Gypsy	25.3	13.1739859059024	19.5225773430054	non-autonomous	heligmosomoides_bakeri	0.354983942829783
int_As:50873	6.24732807848832	3.8568249949432	int	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	125	LTR/Gypsy	15.6	30.8545999595456	49.9786246279066	non-autonomous	heligmosomoides_bakeri	1.58277762071958
LTR_As:50874	6.47269570102231	3.7152113249977	LTR	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	193	LTR/Gypsy	12.8	19.2497996113871	33.5372834249861	non-autonomous	heligmosomoides_bakeri	0.902135458614881
int_As:50884	3.46245083476796	1.72483606037537	int	rnd-4_family-215	no_RT	Other	As	930	LTR/Pao	16.5	1.85466243051115	3.72306541372899	non-autonomous	heligmosomoides_bakeri	-2.47347943987337
LTR_As:50888	1.47871885488713	1.13703994210865	LTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	729	LTR/Pao	24.7	1.5597255721655	2.0284209257711	non-autonomous	heligmosomoides_bakeri	-2.72334384917579
int_As:50893	37.8088754076928	24.3187084508904	int	rnd-5_family-2061	no_RT	Other	As	2331	LTR/Gypsy	27.2	10.4327363581683	16.220023769924	non-autonomous	heligmosomoides_bakeri	0.0184096369031708
LTR_As:50902	5.12240952610149	2.56744382043686	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	430	LTR/Gypsy	17.7	5.97079958241131	11.9125802932593	non-autonomous	heligmosomoides_bakeri	-0.786711920230999
Undetermined_As:50908	5.53739589294308	7.06365125674058	Undetermined	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	802	LTR/Gypsy	31.8	8.80754520790596	6.90448365703626	non-autonomous	heligmosomoides_bakeri	-0.225896088945335
int_As:50910	2.38973514099382	2.9826183688231	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	195	LTR/Gypsy	29.6	15.2954788144775	12.2550520050965	non-autonomous	heligmosomoides_bakeri	0.570397301231712
Undetermined_As:50912	273.979307207738	391.233117934818	Undetermined	rnd-5_family-1167	N0.HOG0000026_OG0000015_n0	C	As	7720	LTR/Gypsy	1.8	50.6778650174635	35.4895475657692	non-autonomous	heligmosomoides_bakeri	2.29864777822763
Undetermined_As:50920	16.444636478915	24.1055024491428	Undetermined	rnd-5_family-1167	N0.HOG0000026_OG0000015_n0	C	As	1229	LTR/Gypsy	13.3	19.6139157438102	13.3805016101831	non-autonomous	heligmosomoides_bakeri	0.929169616565868
LTR_As:50924	2.21208175962333	3.88052568415325	LTR	rnd-5_family-3633	no_RT	Other	As	541	LTR/Pao	0.2	7.17287557144778	4.08887571094886	non-autonomous	heligmosomoides_bakeri	-0.522084459417613
int_As:50925	67.5994667971241	80.9770113579211	int	rnd-5_family-3633	no_RT	Other	As	5211	LTR/Pao	1.1	15.5396298902171	12.9724557277152	non-autonomous	heligmosomoides_bakeri	0.593244174312115
LTR_As:50926	5.38097958255696	9.23778775226498	LTR	rnd-5_family-3633	no_RT	Other	As	541	LTR/Pao	0.4	17.0753932574214	9.94635782358032	non-autonomous	heligmosomoides_bakeri	0.729210836153416
int_As:50941	675.540510956134	643.994537416228	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2757	LTR/Gypsy	27.2	233.585251148432	245.027388812526	non-autonomous	heligmosomoides_bakeri	4.50316930954371
int_As:50942	350.130950233945	196.268447485826	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2724	LTR/Gypsy	30.6	72.0515592826088	128.535591128467	non-autonomous	heligmosomoides_bakeri	2.80632168344744
Undetermined_As:50944	24.53470728049	20.5433412398021	Undetermined	rnd-5_family-4078	N0.HOG0000070_OG0000056_n0	C	As	3524	LTR/Gypsy	21	5.82955199767369	6.96217573226164	non-autonomous	heligmosomoides_bakeri	-0.821251047576547
Undetermined_As:50946	10.4331750824894	11.1694670469978	Undetermined	rnd-5_family-4078	N0.HOG0000070_OG0000056_n0	C	As	4076	LTR/Gypsy	30.1	2.74030104195237	2.55966022632222	non-autonomous	heligmosomoides_bakeri	-1.91030167142763
LTR_As:50954	7.04336322631071	6.04040498343412	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	452	LTR/Gypsy	0.9	13.363727839456	15.5826620051122	non-autonomous	heligmosomoides_bakeri	0.375614537761654
int_As:50955	106.122019250571	66.0057313674735	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	12226	LTR/Gypsy	1.1	5.39880021000111	8.68002774828811	non-autonomous	heligmosomoides_bakeri	-0.93199723496947
LTR_As:50956	2.00935855107981	1.22672502300402	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	452	LTR/Gypsy	0.9	2.71399341372571	4.44548352008808	non-autonomous	heligmosomoides_bakeri	-1.92421884418522
int_As:50966	42.3291987071233	47.6743820867723	int	rnd-5_family-7461	no_RT	Other	As	579	LTR/Gypsy	22.5	82.3391745885531	73.1074243646345	non-autonomous	heligmosomoides_bakeri	2.9988710174429
int_As:50968	10.7855693406435	12.8864406663992	int	rnd-5_family-8492	no_RT	Other	As	2052	LTR/Gypsy	29.3	6.27994184522376	5.25612540967032	non-autonomous	heligmosomoides_bakeri	-0.71388486459283
int_As:50970	2.5841265713671	2.49447255239581	int	rnd-5_family-8492	no_RT	Other	As	2805	LTR/Gypsy	34	0.889295027592089	0.921257244694153	non-autonomous	heligmosomoides_bakeri	-3.53390203974537
LTR_As:50978	15.0962844463243	25.4687164169039	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	988	LTR/Pao	22.9	25.7780530535464	15.2796401278586	non-autonomous	heligmosomoides_bakeri	1.32343533601898
LTR_As:50980	1.34144791444161	1.43298572176401	LTR	rnd-5_family-2061	no_RT	Other	As	242	LTR/Gypsy	23.1	5.9214286023306	5.54317320017194	non-autonomous	heligmosomoides_bakeri	-0.798690781758052
LTR_As:50985	10.3194297488709	7.779317504486	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	948	LTR/Pao	18.5	8.20603112287553	10.8854744186402	non-autonomous	heligmosomoides_bakeri	-0.327951437911877
int_As:50986	5.10478851086327	4.43371308552155	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	926	LTR/Pao	14.1	4.78802709019606	5.51273057328646	non-autonomous	heligmosomoides_bakeri	-1.10520474890372
int_As:50988	25.5626702240589	19.2280295530282	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	1687	LTR/Pao	9.4	11.3977649988312	15.1527387220266	non-autonomous	heligmosomoides_bakeri	0.146042983402512
int_As:50990	121.788274920061	133.00871944106	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	3751	LTR/Pao	12.5	35.4595359746893	32.4682151213174	non-autonomous	heligmosomoides_bakeri	1.78346568822822
int_As:50994	39.6236419116035	46.8622738819595	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	357	LTR/Pao	13.4	131.266873618934	110.990593589926	non-autonomous	heligmosomoides_bakeri	3.67172301097612
LTR_As:50995	10.078565148647	16.5739413448209	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	273	LTR/Pao	17.5	60.7104078564866	36.9178210573152	non-autonomous	heligmosomoides_bakeri	2.55923589639033
LTR_As:50996	34.8375928844584	56.6284353302547	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	445	LTR/Pao	18.6	127.254910854505	78.2867255830526	non-autonomous	heligmosomoides_bakeri	3.62694145790575
int_As:51011	133.349313556377	176.497881936829	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	4303	LTR/Gypsy	33.5	41.0174022628001	30.9898474451259	non-autonomous	heligmosomoides_bakeri	1.99352815618643
LTR_As:51016	2.45273768778241	1.33164081918845	LTR	rnd-1_family-602	no_RT	Other	As	210	LTR/Pao	5.7	6.34114675804025	11.6797032751543	non-autonomous	heligmosomoides_bakeri	-0.699892297206137
int_As:51017	26.4918140970514	14.7403146804298	int	rnd-1_family-602	no_RT	Other	As	2499	LTR/Pao	3.1	5.89848526627842	10.6009660252306	non-autonomous	heligmosomoides_bakeri	-0.804291546549291
LTR_As:51018	0.814541840348304	1.74641380909467	LTR	rnd-1_family-602	no_RT	Other	As	214	LTR/Pao	4.2	8.16081219203117	3.80627028200142	non-autonomous	heligmosomoides_bakeri	-0.335923322534944
int_As:51029	0.520498345262838	0.716781207283347	int	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	1591	LTR/DIRS	0.3	0.45052244329563	0.327151694068408	non-autonomous	heligmosomoides_bakeri	-4.51496518137714
LTR_As:51030	0	0.510781517021246	LTR	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	112	LTR/DIRS	1.8	4.56054925911827	0	non-autonomous	heligmosomoides_bakeri	-1.17542847504291
int_As:51040	63.163027385161	46.0986440057004	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2682	LTR/Pao	32.5	17.1881595845266	23.5507186372711	non-autonomous	heligmosomoides_bakeri	0.738707108127227
int_As:51043	25.5860496078177	22.6569938245539	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	1911	LTR/Pao	2.1	11.8560930531418	13.3888276336043	non-autonomous	heligmosomoides_bakeri	0.202920706914873
