adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
LTR_As:17630	61.4876918371525	164.345069420538	LTR	rnd-5_family-192-1	N0.HOG0000027_OG0000016_n0	C	As	212	LTR/Pao	13.9	290.036282250719	775.21259160631	non-autonomous	ancylostoma_ceylanicum	4.08146554372397
LTR_As:17632	12.2085571570959	16.9557227721529	LTR	rnd-5_family-192-1	N0.HOG0000027_OG0000016_n0	C	As	150	LTR/Pao	9.4	81.3903810473059	113.038151814353	non-autonomous	ancylostoma_ceylanicum	1.30368332216684
Undetermined_As:17636	3.1108802320268	8.01609836080014	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	68	LTR/Gypsy	6.1	45.7482387062765	117.883799423532	non-autonomous	ancylostoma_ceylanicum	1.36423900414088
LTR_As:17646	28.202514285725	20.4894098602353	LTR	rnd-5_family-36-1	N0.HOG0000095_OG0000081_n0	LC	As	263	LTR/Pao	2.7	107.233894622528	77.9065013697159	non-autonomous	ancylostoma_ceylanicum	0.766689172065984
Undetermined_As:17652	1003.07862785143	782.185906308777	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	11931	LTR/Pao	0.1	84.0733071705161	65.5591238210357	non-autonomous	ancylostoma_ceylanicum	0.517742017876573
LTR_As:17656	3.11339096634642	6.00713049681994	LTR	rnd-5_family-56-1	N0.HOG0000032_OG0000021_n0	C	As	418	LTR/Pao	7.8	7.44830374724023	14.3711255904783	non-autonomous	ancylostoma_ceylanicum	-1.67188149297704
Undetermined_As:17664	6.21707758003322	5.39668887370529	Undetermined	rnd-5_family-1224	N0.HOG0000026_OG0000015_n0	C	As	1292	LTR/Gypsy	30.3	4.81197955110931	4.17700377221772	non-autonomous	ancylostoma_ceylanicum	-3.45451420398255
Undetermined_As:17668	6.46763569946993	9.54729836975404	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	916	LTR/Gypsy	17.7	7.06073766317678	10.422814814142	non-autonomous	ancylostoma_ceylanicum	-2.13530960704046
int_As:17672	43.54299374583	42.8560587592849	int	rnd-5_family-3935-1	N0.HOG0000010_OG0000006_n0	HC	As	1631	LTR/Pao	2.8	26.6971144977499	26.2759403796964	non-autonomous	ancylostoma_ceylanicum	-0.801312158303704
LTR_As:17675	54.0917508240517	110.010835533299	LTR	rnd-5_family-3935-1	N0.HOG0000010_OG0000006_n0	HC	As	350	LTR/Pao	1.4	154.547859497291	314.316672952284	non-autonomous	ancylostoma_ceylanicum	2.77909234144161
int_As:17676	0.23927832473387	0.15414596505186	int	rnd-5_family-3935-1	N0.HOG0000010_OG0000006_n0	HC	As	215	LTR/Pao	0	1.11292244062265	0.716957976985393	non-autonomous	ancylostoma_ceylanicum	-5.99702218444927
int_As:17688	5.01842007310523	1.69375393309464	int	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	1135	LTR/Gypsy	8.6	4.4215154829121	1.4922942141803	non-autonomous	ancylostoma_ceylanicum	-4.93945065130911
int_As:17690	5.26025113735948	3.38141643863421	int	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	734	LTR/Gypsy	6.9	7.16655468305107	4.60683438506023	non-autonomous	ancylostoma_ceylanicum	-3.31320691614534
Undetermined_As:17714	426.771792812934	330.187303019322	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	1127	LTR/Pao	21.1	378.679496728424	292.978973397801	non-autonomous	ancylostoma_ceylanicum	2.67767066800038
Undetermined_As:17715	70.1269262017128	147.620039674407	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	236	LTR/Pao	22.2	297.147992380139	625.508642688166	non-autonomous	ancylostoma_ceylanicum	3.77190335773236
Undetermined_As:17716	97.7307968959769	84.1230137091811	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	605	LTR/Pao	18.6	161.538507266077	139.046303651539	non-autonomous	ancylostoma_ceylanicum	1.60243893260098
Undetermined_As:17720	703.849654004774	545.877247860661	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	1110	LTR/Pao	25.3	634.098787391689	491.781304378974	non-autonomous	ancylostoma_ceylanicum	3.42489042970198
Undetermined_As:17721	236.460358518172	248.395653724831	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	343	LTR/Pao	19.8	689.388800344523	724.185579372686	non-autonomous	ancylostoma_ceylanicum	3.98323298827826
Undetermined_As:17722	250.782030082946	223.472645760465	Undetermined	rnd-5_family-125-1	N0.HOG0000010_OG0000006_n0	HC	As	653	LTR/Pao	19.4	384.045987875874	342.224572374372	non-autonomous	ancylostoma_ceylanicum	2.90181689119571
int_As:17738	32.0704459058617	32.4139460170646	int	rnd-5_family-115-1	N0.HOG0000047_OG0000033_n0	C	As	705	LTR/Gypsy	17.9	45.4899941927116	45.9772283929995	non-autonomous	ancylostoma_ceylanicum	0.0058649444101766
int_As:17740	47.6310672899132	75.2896151421615	int	rnd-5_family-115-1	N0.HOG0000047_OG0000033_n0	C	As	251	LTR/Gypsy	16.5	189.765208326347	299.958626064388	non-autonomous	ancylostoma_ceylanicum	2.71163705983228
int_As:17742	106.198321525439	115.527436795992	int	rnd-5_family-115-1	N0.HOG0000047_OG0000033_n0	C	As	660	LTR/Gypsy	15.1	160.906547765817	175.041570903019	non-autonomous	ancylostoma_ceylanicum	1.93457113011042
Undetermined_As:17746	13.1660537732477	12.001494997415	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1269	LTR/Gypsy	15.3	10.3751408772638	9.45744286636331	non-autonomous	ancylostoma_ceylanicum	-2.27553249457639
Undetermined_As:17748	533.859155564518	465.925018454079	Undetermined	rnd-4_family-1189	N0.HOG0000050_OG0000036_n0	C	As	456	LTR/DIRS	27	1170.74376220289	1021.76539134666	non-autonomous	ancylostoma_ceylanicum	4.4798656098282
int_As:17758	505.936194675643	878.157666769271	int	rnd-5_family-6278	N0.HOG0000003_OG0000003_n0	C	As	878	LTR/Gypsy	35	576.237123776359	1000.17957490805	non-autonomous	ancylostoma_ceylanicum	4.44906068286293
Undetermined_As:17766	15.5756312211696	15.5580935100598	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	458	LTR/Gypsy	28.3	34.0079284305013	33.9696364848468	non-autonomous	ancylostoma_ceylanicum	-0.430808775720338
Undetermined_As:17768	40.4335853760174	40.6293990810502	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	248	LTR/Gypsy	21.5	163.038650709747	163.828222101009	non-autonomous	ancylostoma_ceylanicum	1.83905744569989
int_As:17786	58.9186461348287	84.0094014224776	int	rnd-5_family-3935-1	N0.HOG0000010_OG0000006_n0	HC	As	1158	LTR/Pao	20.9	50.8796598746362	72.5469787758874	non-autonomous	ancylostoma_ceylanicum	0.663860978922513
int_As:17788	487.526544103315	291.931010615178	int	rnd-5_family-1656	N0.HOG0000010_OG0000006_n0	HC	As	627	LTR/Pao	34.5	777.554296815495	465.599697950841	non-autonomous	ancylostoma_ceylanicum	3.34596366172975
int_As:17790	151.666443642673	96.6554254000776	int	rnd-5_family-1656	N0.HOG0000010_OG0000006_n0	HC	As	747	LTR/Pao	31.8	203.034061101302	129.391466399033	non-autonomous	ancylostoma_ceylanicum	1.49861601152844
Undetermined_As:17792	18.9075983575115	10.1896103531513	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	358	LTR/Gypsy	29.9	52.8145205517082	28.4625987518194	non-autonomous	ancylostoma_ceylanicum	-0.685987163639245
Undetermined_As:17794	4.78527784658341	6.76331651749081	Undetermined	rnd-5_family-989	N0.HOG0000047_OG0000033_n0	C	As	3820	LTR/Gypsy	30.2	1.25269053575482	1.77050170614943	non-autonomous	ancylostoma_ceylanicum	-4.69282441638283
Undetermined_As:17810	2.63446138161903	3.23690455322883	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1273	LTR/Gypsy	10.8	2.06949048045485	2.54273727669193	non-autonomous	ancylostoma_ceylanicum	-4.17060024425778
Undetermined_As:17814	11.7129146079803	10.6271340941143	Undetermined	rnd-4_family-4401	no_RT	Other	As	175	LTR/Pao	6.4	66.9309406170305	60.7264805377961	non-autonomous	ancylostoma_ceylanicum	0.407271203334976
Undetermined_As:17816	300.343016140182	242.572951452232	Undetermined	rnd-4_family-4401	no_RT	Other	As	3073	LTR/Pao	6.8	97.7360937651097	78.9368537104563	non-autonomous	ancylostoma_ceylanicum	0.785644461509076
LTR_As:17818	69.9168146036971	178.458113804695	LTR	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	332	LTR/Gypsy	9.5	210.592815071377	537.524439170769	non-autonomous	ancylostoma_ceylanicum	3.553203889398
Undetermined_As:17823	5.27114453009635	3.99852344398309	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	297	LTR/DIRS	11.4	17.7479613807958	13.463041898933	non-autonomous	ancylostoma_ceylanicum	-1.76605013983694
Undetermined_As:17824	143.315283935269	106.475945785965	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	926	LTR/DIRS	25.9	154.768125200074	114.98482266303	non-autonomous	ancylostoma_ceylanicum	1.32831698567184
Undetermined_As:17834	1.67426639266147	4.46293950665372	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1274	LTR/Gypsy	10.1	1.31418084196348	3.50309223442207	non-autonomous	ancylostoma_ceylanicum	-3.70835367639159
Undetermined_As:17852	10.0476294677866	20.6290431024286	Undetermined	rnd-5_family-2895	no_RT	Other	As	482	LTR/Gypsy	7.7	20.8457042900137	42.7988446108478	non-autonomous	ancylostoma_ceylanicum	-0.0974827050406351
Undetermined_As:17854	95.1742415298628	100.560309802948	Undetermined	rnd-5_family-2895	no_RT	Other	As	1323	LTR/Gypsy	0.8	71.9382022145599	76.00930446179	non-autonomous	ancylostoma_ceylanicum	0.731121477274377
Undetermined_As:17856	64.1450533332731	52.1148524176803	Undetermined	rnd-5_family-2895	no_RT	Other	As	464	LTR/Gypsy	1.9	138.243649425158	112.316492279483	non-autonomous	ancylostoma_ceylanicum	1.29444332451525
int_As:17890	2.63004864646851	3.542120121037	int	rnd-1_family-215	no_RT	Other	As	355	LTR/Pao	32.3	7.40858773653101	9.9778031578507	non-autonomous	ancylostoma_ceylanicum	-2.19826044223757
Undetermined_As:17900	2.15269663736957	2.31210034968679	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	345	LTR/Pao	9.9	6.23970039817267	6.70174014401967	non-autonomous	ancylostoma_ceylanicum	-2.77244690238346
int_As:17902	2.15457546227032	2.30982244835747	int	rnd-4_family-43	no_RT	Other	As	182	LTR/Gypsy	17.9	11.838326715771	12.6913321338323	non-autonomous	ancylostoma_ceylanicum	-1.85121104721704
Undetermined_As:17908	2.1573987232281	2.47401407957522	Undetermined	rnd-4_family-1189	N0.HOG0000050_OG0000036_n0	C	As	340	LTR/DIRS	22.8	6.3452903624356	7.27651199875065	non-autonomous	ancylostoma_ceylanicum	-2.65373559115304
Undetermined_As:17922	0.718204339716627	3.23115661821738	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1047	LTR/Gypsy	17.9	0.685964030292862	3.08610947298699	non-autonomous	ancylostoma_ceylanicum	-3.89119341110081
int_As:17924	382.994470080031	664.426636837344	int	rnd-5_family-72-1	N0.HOG0000026_OG0000015_n0	C	As	708	LTR/Gypsy	33.4	540.952641355976	938.455701747661	non-autonomous	ancylostoma_ceylanicum	4.35716218603022
int_As:17940	202.064104540338	194.390058596423	int	rnd-5_family-196-1	no_RT	Other	As	1409	LTR/Gypsy	29.8	143.409584485691	137.963135980428	non-autonomous	ancylostoma_ceylanicum	1.59115636696655
Undetermined_As:17952	1.67655242324362	2.30982244835747	Undetermined	rnd-5_family-2895	no_RT	Other	As	393	LTR/Gypsy	19	4.26603670036543	5.8774108100699	non-autonomous	ancylostoma_ceylanicum	-2.96180190927696
Undetermined_As:17969	3.35218660723699	9.40963132933132	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1215	LTR/Pao	9.9	2.7590013228288	7.74455253442907	non-autonomous	ancylostoma_ceylanicum	-2.56380076513284
Undetermined_As:18010	45.0043843108557	42.0799563649817	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	915	LTR/Gypsy	10	49.1851194654161	45.9890233497068	non-autonomous	ancylostoma_ceylanicum	0.00623500462944104
Undetermined_As:18020	1.91305253497202	2.00280414189121	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1306	LTR/Gypsy	16.5	1.46481817379175	1.5335406905752	non-autonomous	ancylostoma_ceylanicum	-4.90011620315702
Undetermined_As:18024	1.43606160276757	3.24266590378658	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1088	LTR/Gypsy	18.1	1.31990956136725	2.9803914556862	non-autonomous	ancylostoma_ceylanicum	-3.94148081831083
LTR_As:18028	0	1.07900089456709	LTR	rnd-1_family-215	no_RT	Other	As	285	LTR/Pao	11.2	0	3.78596805111261	non-autonomous	ancylostoma_ceylanicum	-3.59632041383851
int_As:18029	28.0032615655449	112.620977181929	int	rnd-1_family-215	no_RT	Other	As	465	LTR/Pao	15.9	60.2220678828923	242.19564985361	non-autonomous	ancylostoma_ceylanicum	2.40304649200529
int_As:18030	178.735972801101	134.337925930065	int	rnd-1_family-215	no_RT	Other	As	1399	LTR/Pao	14.8	127.75980900722	96.0242501287101	non-autonomous	ancylostoma_ceylanicum	1.06834423704302
int_As:18033	9.57414822452713	8.17380826567838	int	rnd-1_family-215	no_RT	Other	As	1407	LTR/Pao	16.2	6.80465403306832	5.80938753779558	non-autonomous	ancylostoma_ceylanicum	-2.97859657671605
LTR_As:18034	0.718204339716627	0.308191329687915	LTR	rnd-1_family-215	no_RT	Other	As	285	LTR/Pao	11.2	2.52001522707588	1.08137308662426	non-autonomous	ancylostoma_ceylanicum	-5.40411829440129
int_As:18045	37.0868401524043	27.4363148720779	int	rnd-5_family-84-1	no_RT	Other	As	4694	LTR/Gypsy	9.7	7.90090331325188	5.84497547338686	non-autonomous	ancylostoma_ceylanicum	-2.96978567941915
LTR_As:18046	25.3350136677675	32.0495491842185	LTR	rnd-5_family-84-1	no_RT	Other	As	291	LTR/Gypsy	7.6	87.0619026383764	110.135907849548	non-autonomous	ancylostoma_ceylanicum	1.26615845000248
LTR_As:18048	11.2482938413198	14.6217497948869	LTR	rnd-5_family-84-1	no_RT	Other	As	287	LTR/Gypsy	7.3	39.1926614680132	50.9468633968185	non-autonomous	ancylostoma_ceylanicum	0.153938772436548
Undetermined_As:18050	56.2525853798974	40.226835801503	Undetermined	rnd-5_family-82-1	N0.HOG0000047_OG0000033_n0	C	As	4036	LTR/Gypsy	0.9	13.9377069821351	9.96700589730005	non-autonomous	ancylostoma_ceylanicum	-2.19982246829962
Undetermined_As:18054	3.82664340579417	1.38727938445754	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1207	LTR/Gypsy	15.7	3.17037564688829	1.14936154470384	non-autonomous	ancylostoma_ceylanicum	-5.31614996491387
Undetermined_As:18056	60.0427575164718	110.37447211494	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	3079	LTR/Gypsy	3.3	19.5007331979447	35.8475063705553	non-autonomous	ancylostoma_ceylanicum	-0.353181790026928
Undetermined_As:18059	1.91135086826607	1.38804737510453	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	142	LTR/Gypsy	3.4	13.4602173821554	9.77498151482065	non-autonomous	ancylostoma_ceylanicum	-2.22788867618534
Undetermined_As:18060	35.4214828640904	20.7911800573763	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	4712	LTR/Gypsy	3.8	7.51729262820254	4.41238965564014	non-autonomous	ancylostoma_ceylanicum	-3.37542245022996
Undetermined_As:18062	2.63225356339281	0.770719449811107	Undetermined	rnd-5_family-111-1	N0.HOG0000047_OG0000033_n0	C	As	765	LTR/Gypsy	20.5	3.44085433123243	1.00747640498184	non-autonomous	ancylostoma_ceylanicum	-5.50623659902535
Undetermined_As:18084	1.91305253497202	1.69375393309464	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	288	LTR/Gypsy	21.9	6.64254352420841	5.88109004546751	non-autonomous	ancylostoma_ceylanicum	-2.96089907057314
Undetermined_As:18087	0.478682672312295	1.38727938445754	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	838	LTR/Pao	22.8	0.571220372687703	1.6554646592572	non-autonomous	ancylostoma_ceylanicum	-4.7897464378582
Undetermined_As:18088	0.957370079043733	1.2334888547162	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	321	LTR/Pao	21.6	2.98246130543219	3.84264440721558	non-autonomous	ancylostoma_ceylanicum	-3.57488317271559
Undetermined_As:18098	75.5709998661561	68.7644931954413	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	321	LTR/Gypsy	16.6	235.423675595502	214.219604970222	non-autonomous	ancylostoma_ceylanicum	2.22596405823733
int_As:18101	2.39243209092954	4.62498441005486	int	rnd-1_family-215	no_RT	Other	As	282	LTR/Pao	19.9	8.48380174088491	16.4006539363647	non-autonomous	ancylostoma_ceylanicum	-1.48130121552074
int_As:18102	1.43606160276757	2.77126446730359	int	rnd-1_family-215	no_RT	Other	As	291	LTR/Pao	19.2	4.93491959713942	9.52324559210855	non-autonomous	ancylostoma_ceylanicum	-2.26552931195733
int_As:18116	11.7241743929619	8.9458627669232	int	rnd-5_family-184-1	no_RT	Other	As	452	LTR/Gypsy	34.1	25.9384389224821	19.7917317852283	non-autonomous	ancylostoma_ceylanicum	-1.21015670112383
int_As:18133	168.571699740537	202.35386072429	int	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	2854	LTR/Gypsy	4.9	59.0650664823186	70.9018432811106	non-autonomous	ancylostoma_ceylanicum	0.630768579146602
LTR_As:18134	5.50224933234295	2.46206134304455	LTR	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	122	LTR/Gypsy	13.1	45.1004043634668	20.180830680693	non-autonomous	ancylostoma_ceylanicum	-1.18206899579286
LTR_As:18139	1.9147567289364	4.00674221439802	LTR	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	143	LTR/Gypsy	14	13.3899071953595	28.0191763244617	non-autonomous	ancylostoma_ceylanicum	-0.708640009780878
int_As:18140	12.4667442125377	2.15742319183254	int	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	78	LTR/Gypsy	2.6	159.830054006893	27.6592716901608	non-autonomous	ancylostoma_ceylanicum	-0.727291386804166
LTR_As:18141	12.2200335569698	12.3290553566752	LTR	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	358	LTR/Gypsy	0	34.134171946843	34.4387021136179	non-autonomous	ancylostoma_ceylanicum	-0.411023782362433
int_As:18142	4.30351330190437	4.62677610206699	int	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	286	LTR/Gypsy	2.8	15.0472493073579	16.1775388184161	non-autonomous	ancylostoma_ceylanicum	-1.50106241647535
LTR_As:18155	2.39447865968803	4.30637596672959	LTR	rnd-5_family-98-1	no_RT	Other	As	242	LTR/Pao	8.1	9.89453991606624	17.7949420112793	non-autonomous	ancylostoma_ceylanicum	-1.36358732396529
int_As:18158	9.57159021533132	21.0670569053041	int	rnd-5_family-98-1	no_RT	Other	As	282	LTR/Pao	1	33.9418092742245	74.7058755507239	non-autonomous	ancylostoma_ceylanicum	0.706167158677179
Undetermined_As:18160	8.6070184643682	18.023720708911	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	74	LTR/Gypsy	8.1	116.3110603293	243.563793363662	non-autonomous	ancylostoma_ceylanicum	2.41117322676664
Undetermined_As:18164	1.43472798689095	2.1585066838281	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	68	LTR/Gypsy	3	21.0989409836905	31.7427453504132	non-autonomous	ancylostoma_ceylanicum	-0.52862764683851
Undetermined_As:18166	8.3833195249589	18.1669077229797	Undetermined	rnd-5_family-4327-1	N0.HOG0000128_OG0000114_n0	LC	As	497	LTR/DIRS	33.3	16.8678461266779	36.5531342514683	non-autonomous	ancylostoma_ceylanicum	-0.325059439997396
LTR_As:18170	27.5359285781459	16.9526587587724	LTR	rnd-5_family-113-1	N0.HOG0000010_OG0000006_n0	HC	As	352	LTR/Pao	0	78.2270698242782	48.1609623828761	non-autonomous	ancylostoma_ceylanicum	0.0728096657498893
int_As:18171	1278.96166800789	1075.84713504238	int	rnd-5_family-113-1	N0.HOG0000010_OG0000006_n0	HC	As	7480	LTR/Pao	0	170.984180214958	143.829830888018	non-autonomous	ancylostoma_ceylanicum	1.65123646699633
LTR_As:18172	3.11339096634642	1.69735960806554	LTR	rnd-5_family-113-1	N0.HOG0000010_OG0000006_n0	HC	As	352	LTR/Pao	0.3	8.84486069984778	4.82204434109529	non-autonomous	ancylostoma_ceylanicum	-3.2473377330702
LTR_As:18178	129.405056920758	583.097870936088	LTR	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	305	LTR/Gypsy	8.6	424.278875150026	1911.79629815111	non-autonomous	ancylostoma_ceylanicum	5.38373044667831
Undetermined_As:18224	145.955453118056	151.315219530225	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	219	LTR/Gypsy	7.8	666.463256246829	690.93707548048	non-autonomous	ancylostoma_ceylanicum	3.91542786792592
Undetermined_As:18244	97.1681863722778	73.8024872898854	Undetermined	rnd-4_family-984	N0.HOG0000003_OG0000003_n0	C	As	376	LTR/Gypsy	8.6	258.426027585845	196.283210877355	non-autonomous	ancylostoma_ceylanicum	2.09981031628511
int_As:18248	32.9604800131874	15.1091481004996	int	rnd-5_family-206-1	N0.HOG0000003_OG0000003_n0	C	As	636	LTR/Gypsy	31.1	51.8246541087852	23.7565221705968	non-autonomous	ancylostoma_ceylanicum	-0.946730906821889
Undetermined_As:18250	520.383605333443	272.028299922855	Undetermined	rnd-5_family-206-1	N0.HOG0000003_OG0000003_n0	C	As	3949	LTR/Gypsy	33.9	131.776045918826	68.8853633635997	non-autonomous	ancylostoma_ceylanicum	0.589142918797474
Undetermined_As:18252	59.3665739899686	91.7195203795093	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	2336	LTR/Pao	19.8	25.4137731121441	39.2634933131461	non-autonomous	ancylostoma_ceylanicum	-0.221866018915088
Undetermined_As:18254	3.35218660723699	2.61414844611192	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	541	LTR/Pao	28.7	6.19627838675969	4.83206736804422	non-autonomous	ancylostoma_ceylanicum	-3.24434208170318
